,Predicted_PCE,Predicted_FF,Predicted_Voc,Predicted_Jsc
1522,4.559373,55.001125,0.8399972,10.099752
1523,3.161247,40.00051,0.8399972,9.502219
1524,18.69922,79.44082,0.87804645,26.780315
1525,18.305222,78.571335,0.87804645,26.548664
1526,9.583994,70.999985,0.8599955,15.751407
1527,10.010113,69.00119,0.84999484,17.087189
1528,10.804934,72.00063,0.9099916,16.571226
1529,8.985239,64.99684,0.8799934,15.649821
1530,9.856859,73.00621,0.9099916,15.140046
1531,4.9200983,51.741043,0.5128415,18.551645
1532,3.559162,39.999706,0.6520197,13.570319
1533,6.402462,53.000782,0.6500175,18.629433
1534,3.7004066,48.000954,0.5700305,13.380861
1535,20.097563,72.50158,1.1450737,24.20988
1536,23.471245,79.89267,1.1749375,25.02933
1537,1.4899896,43.002216,0.720009,4.769896
1538,12.189541,64.004074,0.8939226,21.285498
1539,10.139683,56.830566,0.8918559,20.01083
1540,0.8206055,57.77933,0.9356706,1.5099645
1541,10.9987135,63.29451,0.82999724,20.200434
1542,6.399192,48.496742,0.8799934,14.400008
1543,8.8993,68.9984,0.7600058,16.999035
1544,8.247484,66.9861,0.7600058,15.891745
1545,2.7839024,45.000164,0.9099916,6.8000326
1546,19.201576,76.99336,1.1199586,22.520227
1547,0.03289949,32.446976,0.36009398,0.24446712
1548,0.11027641,61.397022,0.3251095,0.57196623
1549,0.86164176,45.00301,0.6180091,3.3672054
1550,2.384821,51.999756,0.5890593,7.4009585
1551,3.3731272,54.001038,0.5540083,10.642888
1552,19.91003,80.11592,1.0799302,22.979893
1553,18.637539,80.69251,1.059973,22.170431
1554,16.671415,75.488106,1.009985,22.090322
1555,15.192598,71.23999,0.9500037,21.758867
1556,16.177773,74.36182,0.9899789,21.816221
1557,16.202215,73.95973,1.039978,21.128725
1558,15.532584,73.74071,1.030009,20.20204
1559,15.336518,69.000496,0.979992,21.879585
1560,16.088287,71.99626,0.99998546,22.2409
1561,0.84950626,35.9898,1.0198528,2.1521847
1562,2.2424784,37.99964,0.86999446,6.769616
1563,8.067249,63.048454,0.74000716,17.237368
1564,8.379382,70.92137,0.74000716,15.907992
1565,4.9270153,55.83595,0.6273926,14.389714
1566,4.2522426,51.799183,0.62588835,13.102755
1567,2.9604034,53.52613,0.6200192,8.901041
1568,1.5318756,37.401558,0.60002327,6.8266664
1569,4.59351,55.576893,0.89999205,9.200961
1570,0.81981415,35.99972,0.74000716,2.5204322
1571,1.3565338,36.50698,0.7500048,4.9904795
1572,1.9231902,38.603268,0.7600058,6.760467
1573,4.6991625,55.000942,0.60801953,14.063193
1574,4.1732697,53.91103,0.5940715,13.038079
1575,11.634079,69.346565,0.7500048,25.297756
1576,2.7967844,65.10064,0.73000854,5.900819
1577,1.0009611,51.99952,0.8100018,2.3596938
1578,22.8026,82.59303,1.1600039,23.8007
1579,10.496579,63.999916,0.94716233,17.330626
1580,0.15233167,41.000916,0.320115,0.9099425
1581,3.6640627,62.00065,0.680013,8.697125
1582,12.831674,73.38426,0.8171814,20.767338
1583,3.0702698,52.005337,0.8000006,7.0013604
1584,15.870167,65.29581,1.0170205,23.920315
1585,17.010433,66.799995,1.0338047,24.609825
1586,4.879599,33.999504,0.956986,15.007311
1587,9.298275,55.003296,0.86999446,19.708431
1588,18.911081,80.0036,1.039978,23.159763
1589,4.401277,62.29872,0.60002327,11.799336
1590,17.200298,74.10072,0.8171814,28.400038
1591,15.901542,73.50039,0.8120018,26.600016
1592,2.8305023,44.00112,0.9299875,6.8999815
1593,4.104919,47.093124,0.95998526,8.985823
1594,5.401977,63.003307,0.74000716,11.599193
1595,6.104137,71.99872,0.7600058,11.256686
1596,7.178841,73.0086,0.81999993,12.260342
1597,6.2453456,57.996906,0.84999484,12.681434
1598,7.5123916,55.903885,0.8000006,16.71047
1599,8.196934,67.99991,0.720009,15.600239
1600,9.490443,71.99992,0.7100125,16.80067
1601,2.049035,43.000458,0.9700028,4.9110165
1602,1.2015932,45.000362,1.0999703,2.420063
1603,2.3014572,62.00097,1.1699718,3.1590931
1604,0.83142406,49.99932,1.1699718,1.4300344
1605,1.1624928,51.9992,1.0799302,2.059288
1606,3.1708612,49.999783,1.1799645,5.35018
1607,2.3678617,38.99956,0.9700028,6.2479954
1608,1.2009097,37.999847,1.1799645,2.6785064
1609,3.6305273,48.00066,1.0999703,6.9585166
1610,3.8601453,64.001854,1.1799645,5.171669
1611,4.8407025,55.002483,1.1393616,8.305793
1612,12.600144,65.99924,0.8799934,21.596825
1613,7.011172,57.998592,0.680013,18.457684
1614,20.299372,77.60103,1.1749375,22.002062
1615,5.396502,50.00664,0.9199874,12.020891
1616,4.559965,59.999985,0.7000117,9.99914
1617,3.7728598,64.98664,0.7500048,7.984924
1618,17.728016,76.60164,1.0899639,21.250433
1619,17.418009,76.599525,1.0899639,20.864508
1620,17.17151,76.607124,1.0899639,20.571785
1621,3.307121,49.00432,0.81999993,8.290267
1622,3.4391024,45.990643,0.7800021,8.767879
1623,4.4195733,52.99727,0.63998854,13.010803
1624,3.9844518,51.00275,0.6200192,11.90058
1625,5.175472,59.99984,0.7600058,11.348825
1626,3.2317672,59.995754,0.73000854,7.159209
1627,2.8241353,53.000305,0.6900274,7.4040337
1628,5.175472,59.99984,0.7600058,11.348825
1629,4.196041,64.99828,0.7000117,9.140054
1630,3.170362,45.114628,0.6300172,11.136404
1631,10.115248,70.07641,1.3100389,11.027415
1632,10.498284,68.99685,0.99998546,15.200604
1633,9.004474,59.99661,0.9299875,15.899396
1634,15.1085825,67.00026,0.9700028,23.398739
1635,2.9166555,55.00842,0.6300172,8.5032015
1636,3.6574624,60.181248,0.6500175,9.200621
1637,4.409518,63.563236,0.63998854,10.79986
1638,3.6176188,40.999107,0.81999993,10.831321
1639,17.246862,73.00141,1.0500355,22.26761
1640,9.996609,64.001114,0.9500037,16.28069
1641,1.5949776,40.998898,0.8419223,4.4994764
1642,2.0018294,39.997967,0.8599955,5.701419
1643,1.3014814,35.998623,0.7343363,4.899771
1644,4.45006,61.85712,0.58002824,12.4706335
1645,4.911827,61.23681,0.58002824,13.3863125
1646,5.2137046,61.4783,0.58002824,13.880541
1647,3.429913,54.415188,0.58002824,10.95106
1648,3.7111275,67.33206,0.58002824,9.510012
1649,1.0309764,33.60295,1.0799302,2.8308146
1650,0.4099652,34.000656,0.67001516,1.7901248
1651,0.45468625,32.99467,0.680013,1.4701052
1652,2.219612,62.002907,0.84999484,4.249879
1653,0.7669327,35.00081,0.66001713,3.3676057
1654,1.1000866,32.99873,1.039978,3.2092957
1655,1.0006056,28.999937,1.1498191,2.8699262
1656,2.3007,37.998432,1.1099678,5.5305657
1657,2.1260781,35.98413,1.0999703,5.4983625
1658,2.792886,38.99915,1.129918,6.299669
1659,2.5070095,38.998466,1.0999703,5.9703636
1660,3.6989622,41.000168,1.0799302,8.419426
1661,3.6979234,67.00076,0.6500175,8.380172
1662,1.9923065,40.000053,0.38008153,10.648002
1663,2.9007683,44.99875,0.5600292,11.508628
1664,20.805603,78.09627,1.1479508,23.21018
1665,23.599823,80.59871,1.1600039,25.270418
1666,11.676846,69.995445,1.0799302,17.219019
1667,11.018782,68.699356,0.9099916,17.633785
1668,7.026091,70.00024,0.86999446,11.522417
1669,0.5498907,49.00204,0.48004755,2.578799
1670,0.4616907,53.013596,0.4600563,1.5713072
1671,8.177525,63.840866,0.7639804,16.800558
1672,7.5837026,62.336704,0.7639804,15.524203
1673,5.184874,44.271267,0.76752913,15.26132
1674,4.4819055,40.183155,0.7746157,14.371629
1675,1.5306478,31.311647,0.755105,6.480792
1676,17.572844,75.97818,0.8551623,26.854454
1677,17.29364,73.49985,0.8430133,26.629044
1678,17.3025,75.70288,0.8551623,26.729673
1679,18.012424,77.300766,0.8470272,27.519306
1680,17.280148,75.50197,0.8378831,27.33997
1681,12.410651,66.40179,1.038327,18.190504
1682,6.5006924,34.199337,0.99998546,19.280592
1683,16.36818,68.497505,1.1479508,21.324518
1684,16.81686,69.65464,1.1600039,20.840576
1685,13.9410095,62.344833,1.1659532,19.190165
1686,17.609009,71.28408,1.1644366,21.219625
1687,2.2197604,37.000324,0.6300172,9.519757
1688,11.374704,70.9947,1.009985,15.451774
1689,3.4837399,55.001278,0.5600292,11.199654
1690,14.330786,66.050865,0.9299875,20.598913
1691,12.67479,66.050865,0.9299875,20.580893
1692,20.228502,76.98994,1.1999202,22.084967
1693,16.777353,73.015594,1.0459287,22.025152
1694,18.610865,75.99962,1.0608037,23.009867
1695,18.232004,76.00005,1.0500355,22.94617
1696,17.444992,77.880264,1.0248793,21.890493
1697,12.299001,75.84341,0.8939226,18.098557
1698,10.895024,75.00258,0.82999724,17.511196
1699,0.66531634,36.999577,0.6900274,2.0000632
1700,1.3579242,45.999374,0.720009,2.0000055
1701,17.029863,73.46046,0.8789947,26.56055
1702,6.650696,58.282387,0.79000247,14.399791
1703,5.702554,56.803257,0.8061955,12.39961
1704,0.7704485,39.70716,0.9700028,1.9999644
1705,9.116655,63.003445,0.9299875,15.790503
1706,9.548546,65.001656,0.9299875,16.019451
1707,9.694957,63.99692,0.9299875,16.536457
1708,0.46998313,49.998566,0.47005585,0.6700449
1709,1.0270302,53.00129,1.030009,1.4500259
1710,0.14358127,49.027912,0.78214884,0.47963712
1711,11.589566,69.99901,0.78214884,21.028938
1712,9.598047,65.416435,0.8899919,16.5004
1713,5.5335484,52.881527,0.8399972,12.04034
1714,13.031988,67.63045,0.8100018,23.719997
1715,11.121353,62.93925,0.74000716,23.879656
1716,13.546557,72.10263,0.979992,19.14884
1717,15.677506,74.104805,1.0500355,20.151548
1718,12.425675,69.26701,0.95998526,18.191448
1719,14.226082,70.19984,1.0198528,19.8799
1720,17.51959,75.60298,0.8338493,27.790468
1721,0.44974333,34.10036,0.610021,2.1795475
1722,16.500643,72.79599,0.9632002,23.200203
1723,15.805474,70.29611,0.9619839,23.10041
1724,16.482355,70.802315,0.95998526,23.199913
1725,4.7193832,54.294632,0.979992,8.870513
1726,3.4107146,43.10163,0.979992,8.070141
1727,3.960663,49.999405,0.9299875,8.510218
1728,18.853067,75.41018,1.1199586,22.350546
1729,9.780651,75.00154,0.8899919,16.29643
1730,12.388928,80.99127,0.8899919,17.069763
1731,16.797842,72.48381,1.011856,20.050655
1732,2.8234086,45.003395,0.60002327,9.290878
1733,3.4909825,54.99911,0.60002327,12.800114
1734,6.1220345,57.91157,0.8799934,11.944418
1735,10.220016,76.41131,0.9299875,14.430138
1736,0.30039316,63.953724,0.5100413,0.92002577
1737,0.42078164,64.92291,0.5300365,1.2200192
1738,0.56037587,64.81353,0.54003555,1.6000388
1739,0.43942544,64.84871,0.5300365,1.2802522
1740,4.8273563,70.00072,0.8799934,10.999669
1741,6.8039885,62.00122,0.9199874,12.500493
1742,7.124787,68.997314,0.8399972,10.099252
1743,4.2954173,49.002644,0.95998526,9.200544
1744,4.2013097,52.99998,0.9400234,8.5012045
1745,1.6021919,37.00032,0.9199874,4.9998503
1746,8.829224,60.722828,0.8000006,17.492138
1747,9.141458,54.499382,0.7800021,21.5691
1748,5.8297815,42.703945,0.7428561,14.218325
1749,8.909609,59.472057,0.8430133,18.919474
1750,9.730887,57.096043,0.8969641,20.110735
1751,7.071049,62.998188,0.79309845,11.721328
1752,9.777455,70.00353,0.8430133,16.000519
1753,10.500135,69.99984,0.8430133,17.9985
1754,11.208652,70.003044,0.8430133,20.001122
1755,12.098392,70.00095,0.8430133,22.001091
1756,12.507766,70.00041,0.8430133,23.999624
1757,12.904196,70.000275,0.8430133,26.000849
1758,5.5215955,48.002018,0.7500048,15.017913
1759,6.850286,60.69944,0.48004755,23.500086
1760,7.6497245,44.099403,0.44006157,38.649254
1761,13.079559,68.01202,1.0699717,18.001339
1762,16.331102,71.24663,1.0699717,21.429136
1763,0.06358685,30.000132,0.5000449,5.000065
1764,14.205195,65.90314,1.009985,21.238699
1765,14.2298,70.01931,0.9700028,20.993729
1766,13.185719,68.50029,0.86999446,21.305416
1767,5.27161,29.000273,1.299982,9.86003
1768,17.895689,75.99676,1.0459287,22.500772
1769,17.895689,75.99676,1.0459287,22.500772
1770,10.76023,76.56779,0.60002327,23.209723
1771,8.069203,70.508934,0.86999446,13.138894
1772,7.0146847,70.99779,0.8799934,11.307611
1773,7.9599586,67.4952,0.86999446,13.728395
1774,6.227325,69.90912,0.79000247,11.240644
1775,5.3338103,63.619724,0.79000247,10.6502
1776,1.5895793,57.002167,0.562032,4.989751
1777,2.069064,64.001595,0.6471159,4.9479585
1778,1.8237438,61.999752,0.7370083,3.9502523
1779,0.56176,63.99883,0.776894,1.4499645
1780,0.31028476,42.000385,0.562032,1.3401217
1781,0.45039392,51.000816,0.6300172,1.4200026
1782,0.2605634,47.000095,0.68894994,0.7900984
1783,0.13074814,61.998814,0.7600058,0.27019808
1784,2.039699,43.00116,0.62588835,7.4691954
1785,2.8345811,51.002773,0.6453099,7.712274
1786,2.3590531,53.000103,0.666039,6.711156
1787,2.0399706,59.00232,0.71667475,4.7698774
1788,3.1048436,63.99931,0.610021,7.8731613
1789,20.174212,80.00131,1.1099602,22.880783
1790,1.9608545,50.808887,0.86999446,4.419587
1791,2.2105255,55.207836,0.8100018,4.9294896
1792,18.354855,72.97138,1.0999627,22.891197
1793,18.818636,73.717155,1.0899639,23.798449
1794,20.52283,77.1857,1.129882,23.56879
1795,19.311615,73.71267,1.0999627,23.829845
1796,12.176686,68.0983,1.2177879,14.131935
1797,13.269975,72.004074,1.2416492,14.240985
1798,13.510593,72.60493,1.2556664,14.429862
1799,13.889594,74.001205,1.2611188,14.5497875
1800,13.966009,73.79515,1.2687966,14.610386
1801,2.1183293,53.999832,0.720009,5.4522896
1802,9.749358,61.007786,0.84999484,17.88643
1803,8.320482,68.08264,0.86999446,15.34196
1804,7.7808237,66.79899,0.8261681,14.100271
1805,3.3347015,43.39867,0.92694706,8.28141
1806,0.70076257,41.000446,0.680013,2.5493028
1807,0.8021779,42.999695,0.67001516,2.7881756
1808,1.380772,49.998245,0.5100413,5.4604526
1809,1.0706787,56.000237,0.6200192,3.0897384
1810,1.0864904,34.001266,0.82999724,1.300038
1811,0.7821461,37.00068,0.79000247,2.6388116
1812,0.20247337,42.000465,0.36009398,2.3600838
1813,0.6504048,47.9996,0.43006486,3.1598253
1814,11.050581,73.317184,1.1899683,12.690275
1815,3.3202927,53.528973,0.5700305,10.731625
1816,3.34627,52.484154,0.5700305,11.190287
1817,4.110311,56.902893,0.610021,11.740775
1818,3.8479712,54.380093,0.60002327,11.796999
1819,3.7583663,52.854195,0.60002327,11.823837
1820,3.6951191,51.861782,0.60002327,11.859037
1821,3.6297102,50.326603,0.60002327,12.020505
1822,3.6463904,43.699337,0.8399972,9.920899
1823,2.1997662,62.39395,0.8661299,4.0696692
1824,1.4773996,42.008053,0.48004755,8.349084
1825,3.1180527,53.000156,0.5700305,10.299889
1826,2.0428178,35.999256,0.5700305,9.516532
1827,0.6497655,20.000574,0.58002824,5.678209
1828,0.89074284,34.000435,0.320115,8.271748
1829,0.7610256,33.999348,0.27013576,8.359872
1830,0.5149288,32.99513,0.21918406,7.390279
1831,3.6637335,57.008797,0.5700305,10.991253
1832,3.7804177,70.00136,0.6200192,12.4089985
1833,3.067373,55.00476,0.8799934,6.1449356
1834,8.360455,66.4398,0.7218326,17.413755
1835,7.840765,64.02153,0.71050596,17.230175
1836,6.563702,57.847263,0.6810115,16.98272
1837,2.535859,49.397453,0.60502136,8.470243
1838,3.841888,53.19867,0.6151199,11.729288
1839,3.1061404,65.00025,0.6500175,7.225657
1840,5.01187,67.976654,0.6900274,10.106765
1841,5.5906615,70.99792,0.6900274,11.292653
1842,17.292587,75.694496,1.030009,22.231016
1843,18.30638,76.95415,1.0500355,22.752316
1844,19.640213,78.61798,1.0899639,22.920134
1845,18.883923,78.03991,1.059973,22.83347
1846,0.5195644,30.00051,0.48004755,3.6202285
1847,3.0892875,66.40122,0.5950245,7.8090243
1848,1.3880613,69.30899,0.60002327,4.199204
1849,2.5322022,67.800354,0.5760312,6.48046
1850,1.9598334,36.000427,0.45006222,12.058963
1851,3.4506195,36.000195,0.5000449,18.860611
1852,5.0578227,41.000034,0.54003555,22.859995
1853,3.4897254,39.958214,0.8599955,10.460555
1854,2.4096687,44.399677,0.5570505,9.730938
1855,2.7201548,51.802197,0.5851721,8.970187
1856,1.9614959,48.593185,0.5130385,7.879969
1857,2.98845,53.301453,0.59902966,9.359973
1858,2.6098714,52.40387,0.5940715,8.400059
1859,12.0144825,64.861984,0.9500037,19.589535
1860,1.1197982,34.000378,1.280094,2.5603886
1861,0.011695985,37.000828,0.6200192,0.050283834
1862,3.180423,47.61493,0.5360332,12.43994
1863,6.5296426,66.1992,0.672065,14.681513
1864,10.132283,63.297276,0.8799934,18.4586
1865,9.057858,67.00113,1.0198528,13.719524
1866,4.7707195,51.99958,0.5100413,18.215881
1867,13.821731,78.797386,0.86999446,20.160326
1868,0.123707324,23.000639,0.63998854,1.9999725
1869,0.3682173,28.000017,0.60002327,2.0000148
1870,12.301921,73.00289,0.81999993,20.494417
1871,10.300078,67.00104,0.680013,22.689754
1872,9.300782,67.00033,0.8799934,15.715031
1873,6.160017,68.00082,0.9500037,11.381583
1874,3.2808938,35.00015,0.69206345,13.67939
1875,10.01212,72.00604,0.8599955,16.283604
1876,18.02014,79.58309,2.2998445,9.840247
1877,6.301389,57.995224,0.79000247,13.6916275
1878,8.438927,69.00134,0.8599955,14.232339
1879,5.8901076,54.996964,0.95998526,11.395517
1880,4.713333,55.0941,0.86999446,9.847254
1881,1.521164,43.39388,0.81999993,4.26847
1882,1.9314206,38.99918,0.9299875,5.359685
1883,2.223322,36.99976,0.9199874,6.4798713
1884,3.0028024,42.99991,0.9500037,7.4002247
1885,5.0540705,53.999424,0.9199874,10.269094
1886,2.4802504,65.99934,0.5050426,7.39139
1887,5.9061646,56.99378,0.81999993,11.901205
1888,12.100341,75.79386,0.8470272,18.850605
1889,10.145573,74.993385,0.8430133,16.038633
1890,4.7508435,64.613434,0.7600058,9.668937
1891,7.0010138,47.00043,1.039978,14.301439
1892,11.981107,66.999794,1.0500355,16.09996
1893,7.0239573,64.99869,0.95998526,15.602092
1894,6.970877,65.11441,0.73000854,14.8286495
1895,8.01045,78.90036,1.4579185,6.9586477
1896,8.4801855,79.29695,1.4810054,7.2115645
1897,8.648327,79.60361,1.4988335,7.2497225
1898,0.24967271,29.00033,0.60002327,1.4000478
1899,4.533541,55.435516,0.8899919,9.176709
1900,1.7803029,46.429966,0.74000716,5.180058
1901,5.230951,47.31717,0.95998526,11.539042
1902,12.29726,57.000713,0.5700305,37.39982
1903,5.3211412,56.003834,0.666039,14.261898
1904,6.3694553,61.00288,0.68518907,15.261702
1905,6.970226,64.00108,0.70176333,15.51002
1906,7.6913977,65.99713,0.71916324,16.14795
1907,7.140358,63.997528,0.7100125,15.657021
1908,2.4400032,40.000866,0.9500037,6.290843
1909,4.1596565,51.0011,0.9500037,8.280435
1910,0.8502529,38.863937,0.84999484,2.6609302
1911,1.1304795,35.326954,0.8000006,4.0702205
1912,1.2908674,38.00044,0.81999993,4.369266
1913,3.606075,72.22209,0.79000247,5.6528835
1914,3.2406425,60.298573,0.73000854,7.3695436
1915,2.5520415,52.60301,0.6500175,7.4682636
1916,16.9164,75.99963,1.059973,21.000013
1917,0.85227436,44.999653,0.9400234,2.000015
1918,1.2513659,40.00213,0.8899919,3.5000503
1919,3.3464224,46.998325,0.9199874,7.4003234
1920,4.0992937,44.998714,0.8899919,9.900704
1921,3.8042479,47.99931,0.9199874,8.60013
1922,21.997206,75.19984,1.1354799,25.799583
1923,23.70294,78.60171,1.1649328,25.800608
1924,11.498777,67.09612,1.009985,16.90015
1925,18.989185,68.69669,1.1149611,24.800547
1926,2.1997602,78.800156,0.5700305,4.6900387
1927,5.403242,63.989773,0.82999724,10.099386
1928,5.504082,58.998974,0.82999724,11.600027
1929,7.103416,70.000496,0.82999724,11.899443
1930,2.162416,61.262123,0.60002327,5.910262
1931,1.7607305,67.196625,0.590025,4.4300213
1932,2.6699848,61.179802,0.5100413,8.519252
1933,10.545292,63.001293,0.74000716,22.6426
1934,19.298582,82.70351,1.009985,23.100607
1935,18.793734,81.50344,1.009985,22.799511
1936,17.396786,77.60166,0.99998546,22.400618
1937,15.992222,77.20799,0.99998546,21.39889
1938,2.5099146,41.00026,0.42007658,14.549609
1939,19.416092,74.34691,1.0899639,24.925518
1940,21.050446,76.30129,1.1099602,24.93038
1941,21.899242,78.686554,1.1199586,24.74959
1942,8.734358,59.999157,0.8000006,14.999577
1943,3.471052,60.098606,0.5340332,11.100647
1944,11.381477,67.001526,0.6160269,27.569384
1945,12.349299,66.79064,0.67863226,27.2706
1946,0.22940053,27.000946,0.21918406,0.11319698
1947,0.052259427,29.00292,0.36009398,0.15016459
1948,9.579166,65.99739,1.0699717,12.981648
1949,16.804642,78.00163,1.0799302,20.000896
1950,17.300142,78.99915,1.0899639,20.099941
1951,17.50231,77.00656,1.129882,20.099884
1952,17.697037,78.00008,1.129882,20.100012
1953,20.265797,84.02762,1.0500355,23.201082
1954,9.075026,68.89993,0.74510723,17.690516
1955,18.81476,77.97447,1.0799302,22.653923
1956,3.6017911,55.999313,0.8799934,7.29806
1957,13.150429,70.00806,0.82900053,23.195194
1958,6.7364907,66.00934,0.7343363,13.397398
1959,3.468986,64.99919,0.58002824,9.2001
1960,4.0948544,41.604538,0.7500048,13.141047
1961,17.462349,78.50826,1.059973,21.400845
1962,19.10655,78.84993,1.0799302,22.335554
1963,9.505197,64.99746,0.9700028,16.295332
1964,4.9982986,59.99723,0.76999956,8.997483
1965,15.609841,78.00215,1.0699717,18.700304
1966,3.0296469,51.004063,0.63998854,8.149422
1967,3.071376,44.999874,0.680013,10.0411825
1968,0.2521269,20.000809,0.21918406,2.0001237
1969,12.11163,71.001816,1.4609191,10.102753
1970,10.098881,68.00076,2.1198564,6.7996864
1971,0.8100523,30.99927,0.610021,4.32083
1972,1.7101136,45.999977,0.73000854,5.0917034
1973,2.260371,85.99607,0.60002327,0.80487883
1974,1.869579,43.00003,1.059973,4.1007557
1975,3.7091343,55.001484,1.0699717,6.2904935
1976,8.424366,61.000324,0.8399972,15.841558
1977,2.3412898,41.998394,0.5500325,10.593286
1978,3.8311036,51.995598,0.5500325,13.1669445
1979,1.8803456,36.000153,0.610021,8.459613
1980,1.1045462,27.006975,0.590025,7.213691
1981,1.3185366,36.99971,0.60002327,5.85082
1982,10.426456,66.004005,0.5500325,26.231956
1983,12.931875,75.48134,0.98598075,17.39918
1984,15.529579,79.27478,1.0316954,18.931808
1985,19.897339,78.97916,1.1209388,22.337433
1986,5.741013,66.999794,0.78497267,10.90888
1987,5.4003158,64.103134,0.7500048,11.230968
1988,3.4077141,46.999783,0.7800021,9.300619
1989,3.5572598,55.20384,0.7500048,6.7205744
1990,3.5572598,55.20384,0.7500048,6.7205744
1991,3.9798286,60.000175,0.5760312,11.499292
1992,1.8505126,60.99811,0.54803675,5.5206695
1993,0.5997182,65.99938,0.5180401,1.7501192
1994,15.400625,74.401405,0.82999724,24.901344
1995,2.360612,56.89459,0.60002327,6.98335
1996,0.8799334,47.178318,0.5300365,3.500167
1997,0.8395713,34.000145,0.38008153,6.498725
1998,1.699995,40.10038,0.5100413,8.349216
1999,2.0819387,42.57332,0.590025,8.301224
2000,3.2821472,46.898956,0.60002327,11.651016
2001,3.7305884,48.4952,0.610021,12.680324
2002,3.140812,66.00073,0.66001713,6.9212084
2003,4.7026196,59.999287,0.720009,10.867061
2004,3.6994436,64.997795,0.7000117,8.052903
2005,4.1010795,64.0002,0.6500175,9.804042
2006,25.169838,84.039894,1.1839443,25.300745
2007,18.966179,78.421776,1.1199586,21.594978
2008,19.61354,79.46227,1.1393179,21.651896
2009,21.480518,82.44724,1.1999202,21.70948
2010,2.4869113,56.992317,4.309647,3.2923467
2011,15.089039,67.999664,1.030009,22.09864
2012,7.656133,55.998524,0.76999956,15.199467
2013,17.262047,75.46506,1.0140312,22.515879
2014,15.833315,75.72502,1.0029187,20.831497
2015,4.1046696,64.00262,0.9899789,6.3040247
2016,8.245992,68.608635,0.79000247,15.208772
2017,8.127431,65.53467,0.79592365,15.559341
2018,6.015016,52.08223,0.77934337,14.859008
2019,8.430199,59.002415,0.81999993,17.453848
2020,9.122871,62.60178,0.7500048,19.379375
2021,8.249416,58.9028,0.67001516,20.980686
2022,6.996064,62.997173,0.8000006,13.699751
